Year,J,F,M,A,M,J,J,A,S,O,N,D
1926,89.4242087554,89.4242087554,89.4242087554,89.4242087554,89.4242087554,89.4242087554,89.4242087554,89.4242087554,89.4242087554,89.4242087554,89.4242087554,89.4242087554
1927,124.617847046,124.617847046,124.617847046,124.617847046,124.617847046,124.617847046,124.617847046,124.617847046,124.617847046,124.617847046,124.617847046,124.617847046
1928,137.038208033,137.038208033,137.038208033,137.038208033,137.038208033,137.038208033,137.038208033,137.038208033,137.038208033,137.038208033,137.038208033,137.038208033
1929,118.264532705,118.264532705,118.264532705,118.264532705,118.264532705,118.264532705,118.264532705,118.264532705,118.264532705,118.264532705,118.264532705,118.264532705
1930,82.8714237294,82.8714237294,82.8714237294,82.8714237294,82.8714237294,82.8714237294,82.8714237294,82.8714237294,82.8714237294,82.8714237294,82.8714237294,82.8714237294
1931,84.0360666177,84.0360666177,84.0360666177,84.0360666177,84.0360666177,84.0360666177,84.0360666177,84.0360666177,84.0360666177,84.0360666177,84.0360666177,84.0360666177
1932,99.0375962403,99.0375962403,99.0375962403,99.0375962403,99.0375962403,99.0375962403,99.0375962403,99.0375962403,99.0375962403,99.0375962403,99.0375962403,99.0375962403
1933,73.3973830872,73.3973830872,73.3973830872,73.3973830872,73.3973830872,73.3973830872,73.3973830872,73.3973830872,73.3973830872,73.3973830872,73.3973830872,73.3973830872
1934,87.4834461265,87.4834461265,87.4834461265,87.4834461265,87.4834461265,87.4834461265,87.4834461265,87.4834461265,87.4834461265,87.4834461265,87.4834461265,87.4834461265
1935,95.3696978011,95.3696978011,95.3696978011,95.3696978011,95.3696978011,95.3696978011,95.3696978011,95.3696978011,95.3696978011,95.3696978011,95.3696978011,95.3696978011
1936,72.554160317,72.554160317,72.554160317,72.554160317,72.554160317,72.554160317,72.554160317,72.554160317,72.554160317,72.554160317,72.554160317,72.554160317
1937,108.744898721,108.744898721,108.744898721,108.744898721,108.744898721,108.744898721,108.744898721,108.744898721,108.744898721,108.744898721,108.744898721,108.744898721
1938,128.943863041,128.943863041,128.943863041,128.943863041,128.943863041,128.943863041,128.943863041,128.943863041,128.943863041,128.943863041,128.943863041,128.943863041
1939,104.283437365,104.283437365,104.283437365,104.283437365,104.283437365,104.283437365,104.283437365,104.283437365,104.283437365,104.283437365,104.283437365,104.283437365
1940,116.050635712,116.050635712,116.050635712,116.050635712,116.050635712,116.050635712,116.050635712,116.050635712,116.050635712,116.050635712,116.050635712,116.050635712
1941,101.569319382,101.569319382,101.569319382,101.569319382,101.569319382,101.569319382,101.569319382,101.569319382,101.569319382,101.569319382,101.569319382,101.569319382
1942,113.593086768,113.593086768,113.593086768,113.593086768,113.593086768,113.593086768,113.593086768,113.593086768,113.593086768,113.593086768,113.593086768,113.593086768
1943,111.753264156,111.753264156,111.753264156,111.753264156,111.753264156,111.753264156,111.753264156,111.753264156,111.753264156,111.753264156,111.753264156,111.753264156
1944,87.1903400003,87.1903400003,87.1903400003,87.1903400003,87.1903400003,87.1903400003,87.1903400003,87.1903400003,87.1903400003,87.1903400003,87.1903400003,87.1903400003
1945,102.165756552,102.165756552,102.165756552,102.165756552,102.165756552,102.165756552,102.165756552,102.165756552,102.165756552,102.165756552,102.165756552,102.165756552
1946,109.641515177,109.641515177,109.641515177,109.641515177,109.641515177,109.641515177,109.641515177,109.641515177,109.641515177,109.641515177,109.641515177,109.641515177
1947,85.7601082886,85.7601082886,85.7601082886,85.7601082886,85.7601082886,85.7601082886,85.7601082886,85.7601082886,85.7601082886,85.7601082886,85.7601082886,85.7601082886
1948,101.631510199,101.631510199,101.631510199,101.631510199,101.631510199,101.631510199,101.631510199,101.631510199,101.631510199,101.631510199,101.631510199,101.631510199
1949,131.351780121,131.351780121,131.351780121,131.351780121,131.351780121,131.351780121,131.351780121,131.351780121,131.351780121,131.351780121,131.351780121,131.351780121
1950,141.29351496,141.29351496,141.29351496,141.29351496,141.29351496,141.29351496,141.29351496,141.29351496,141.29351496,141.29351496,141.29351496,141.29351496
1951,133.899138941,133.899138941,133.899138941,133.899138941,133.899138941,133.899138941,133.899138941,133.899138941,133.899138941,133.899138941,133.899138941,133.899138941
1952,107.128457431,107.128457431,107.128457431,107.128457431,107.128457431,107.128457431,107.128457431,107.128457431,107.128457431,107.128457431,107.128457431,107.128457431
1953,110.487129813,110.487129813,110.487129813,110.487129813,110.487129813,110.487129813,110.487129813,110.487129813,110.487129813,110.487129813,110.487129813,110.487129813
1954,84.1598108573,84.1598108573,84.1598108573,84.1598108573,84.1598108573,84.1598108573,84.1598108573,84.1598108573,84.1598108573,84.1598108573,84.1598108573,84.1598108573
1955,79.392170157,79.392170157,79.392170157,79.392170157,79.392170157,79.392170157,79.392170157,79.392170157,79.392170157,79.392170157,79.392170157,79.392170157
1956,88.4798646361,88.4798646361,88.4798646361,88.4798646361,88.4798646361,88.4798646361,88.4798646361,88.4798646361,88.4798646361,88.4798646361,88.4798646361,88.4798646361
1957,102.474031459,102.474031459,102.474031459,102.474031459,102.474031459,102.474031459,102.474031459,102.474031459,102.474031459,102.474031459,102.474031459,102.474031459
1958,111.725235488,111.725235488,111.725235488,111.725235488,111.725235488,111.725235488,111.725235488,111.725235488,111.725235488,111.725235488,111.725235488,111.725235488
1959,99.0034525788,99.0034525788,99.0034525788,99.0034525788,99.0034525788,99.0034525788,99.0034525788,99.0034525788,99.0034525788,99.0034525788,99.0034525788,99.0034525788
1960,90.6719403201,90.6719403201,90.6719403201,90.6719403201,90.6719403201,90.6719403201,90.6719403201,90.6719403201,90.6719403201,90.6719403201,90.6719403201,90.6719403201
1961,107.996070575,107.996070575,107.996070575,107.996070575,107.996070575,107.996070575,107.996070575,107.996070575,107.996070575,107.996070575,107.996070575,107.996070575
1962,96.7341327522,96.7341327522,96.7341327522,96.7341327522,96.7341327522,96.7341327522,96.7341327522,96.7341327522,96.7341327522,96.7341327522,96.7341327522,96.7341327522
1963,84.3427517546,84.3427517546,84.3427517546,84.3427517546,84.3427517546,84.3427517546,84.3427517546,84.3427517546,84.3427517546,84.3427517546,84.3427517546,84.3427517546
1964,78.6015520174,78.6015520174,78.6015520174,78.6015520174,78.6015520174,78.6015520174,78.6015520174,78.6015520174,78.6015520174,78.6015520174,78.6015520174,78.6015520174
1965,105.047579729,105.047579729,105.047579729,105.047579729,105.047579729,105.047579729,105.047579729,105.047579729,105.047579729,105.047579729,105.047579729,105.047579729
1966,71.2690804378,71.2690804378,71.2690804378,71.2690804378,71.2690804378,71.2690804378,71.2690804378,71.2690804378,71.2690804378,71.2690804378,71.2690804378,71.2690804378
1967,98.5946015511,98.5946015511,98.5946015511,98.5946015511,98.5946015511,98.5946015511,98.5946015511,98.5946015511,98.5946015511,98.5946015511,98.5946015511,98.5946015511
1968,101.321012897,101.321012897,101.321012897,101.321012897,101.321012897,101.321012897,101.321012897,101.321012897,101.321012897,101.321012897,101.321012897,101.321012897
1969,97.6789161803,97.6789161803,97.6789161803,97.6789161803,97.6789161803,97.6789161803,97.6789161803,97.6789161803,97.6789161803,97.6789161803,97.6789161803,97.6789161803
1970,93.4413280092,93.4413280092,93.4413280092,93.4413280092,93.4413280092,93.4413280092,93.4413280092,93.4413280092,93.4413280092,93.4413280092,93.4413280092,93.4413280092
1971,114.81521087,114.81521087,114.81521087,114.81521087,114.81521087,114.81521087,114.81521087,114.81521087,114.81521087,114.81521087,114.81521087,114.81521087
1972,122.931151817,122.931151817,122.931151817,122.931151817,122.931151817,122.931151817,122.931151817,122.931151817,122.931151817,122.931151817,122.931151817,122.931151817
1973,120.290473409,120.290473409,120.290473409,120.290473409,120.290473409,120.290473409,120.290473409,120.290473409,120.290473409,120.290473409,120.290473409,120.290473409
1974,116.979483797,116.979483797,116.979483797,116.979483797,116.979483797,116.979483797,116.979483797,116.979483797,116.979483797,116.979483797,116.979483797,116.979483797
1975,114.013997183,114.013997183,114.013997183,114.013997183,114.013997183,114.013997183,114.013997183,114.013997183,114.013997183,114.013997183,114.013997183,114.013997183
1976,115.911913878,115.911913878,115.911913878,115.911913878,115.911913878,115.911913878,115.911913878,115.911913878,115.911913878,115.911913878,115.911913878,115.911913878
1977,91.0163515267,91.0163515267,91.0163515267,91.0163515267,91.0163515267,91.0163515267,91.0163515267,91.0163515267,91.0163515267,91.0163515267,91.0163515267,91.0163515267
1978,103.443861255,103.443861255,103.443861255,103.443861255,103.443861255,103.443861255,103.443861255,103.443861255,103.443861255,103.443861255,103.443861255,103.443861255
1979,106.550919476,106.550919476,106.550919476,106.550919476,106.550919476,106.550919476,106.550919476,106.550919476,106.550919476,106.550919476,106.550919476,106.550919476
1980,108.794099942,108.794099942,108.794099942,108.794099942,108.794099942,108.794099942,108.794099942,108.794099942,108.794099942,108.794099942,108.794099942,108.794099942
1981,104.054276219,104.054276219,104.054276219,104.054276219,104.054276219,104.054276219,104.054276219,104.054276219,104.054276219,104.054276219,104.054276219,104.054276219
