1684,322.51,326.7,327.17,313.67
1685,348.79,324.36,381.21,340.81
1686,396.61,303.96,346.21,539.65
1687,332.35,286.9,386.81,323.35
1688,406.83,303.38,418.29,498.81
1689,409.48,236.33,472.08,520.04
1690,371.34,251.05,379.21,483.76
1691,414.02,292.3,454.43,495.32
1692,420.59,333.26,425.39,503.11
1693,362.13,244.63,401.81,439.96
1694,325.2,317.51,408.91,249.19
1695,386.49,338.36,420.1,401
1696,353.82,293.32,389.71,378.43
1697,393.44,340.84,407.86,431.63
1698,454.39,339.38,457.53,566.25
1699,318.89,337.48,321.38,297.82
1700,324.99,257.9,335.16,381.92
1701,373.5,309.5,379.11,431.9
1702,381.3,309.21,404.13,430.56
1703,330.97,288.36,373.13,331.41
1704,330.44,282.68,377.78,330.87
1705,462.98,363.87,499.93,525.14
1706,333.51,316.2,308.33,376.01
1707,420.76,297.11,466.08,499.08
1708,286.57,240.99,265.55,353.17
1709,343.31,263.87,360.76,405.3
1710,412.92,330.63,445.59,462.53
1711,453.33,292.3,513.52,554.16
1712,362.2,340.4,354.59,391.6
1713,366.99,338.79,403.9,358.28
1714,281.82,225.98,293.7,325.77
1715,307.82,242.88,342.45,338.13
1716,485.34,368.53,484.69,602.8
1717,444.01,349.73,406.11,576.19
1718,279.32,276.7,289.23,272.03
1719,442.84,343.9,455.46,529.17
1720,332.11,315.62,338.01,342.69
1721,505.24,403.51,493.03,619.19
1722,289.05,242.01,292.13,333.02
1723,438.21,413.72,466.58,434.32
1724,353.52,353.08,388.98,318.51
1725,350.49,283.84,387.6,380.04
1726,359.36,312.27,334.98,430.83
1727,356.7,271.45,343.91,454.74
1728,310.38,192.16,300.1,438.89
1729,439.04,365.32,396.04,555.77
1730,342.11,253.38,353.41,419.54
1731,433.89,317.81,442.59,541.26
1732,383.05,289.38,379.24,480.54
1733,435.82,245.22,415.93,646.32
1734,344.88,298.42,419.04,317.17
1735,309.72,311.68,367.75,249.72
1736,528.61,434.7,586.77,564.37
1737,350.9,296.96,332.72,423.03
1738,262.2,195.8,301.84,288.95
1739,320.97,244.2,359.36,359.35
1740,367.2,328.59,375.76,397.24
1741,383.55,313.14,419.86,417.66
1742,495.2,336.03,509.95,639.61
1743,380.89,295.65,370.77,476.24
1744,339.99,304.69,361.02,354.25
1745,381.57,355.41,402.8,386.49
1746,284.22,262.27,298.48,291.91
1747,323.71,292.73,331.67,346.72
1748,350.15,252.65,395.73,402.08
1749,384.53,291.42,399.64,462.53
1750,324.74,307.02,328.81,338.39
1751,392.82,326.55,407.66,444.26
1752,336.66,300.31,345.47,364.19
1753,369.27,338.79,283.64,485.37
1754,333.8,316.78,338.16,346.46
1755,395.11,306.29,425.92,453.13
1756,301.05,304.98,294.45,303.73
1757,367.39,357.31,372.34,372.52
1758,311.23,275.53,349.33,308.84
1759,332.17,260.38,352.87,383.27
1760,296.97,266.06,314.66,310.18
1761,448.05,397.24,504,442.92
1762,330.63,297.11,399.39,295.4
1763,339.88,287.2,343.53,388.91
1764,292.85,288.8,288.7,301.05
1765,320.85,246.82,378.69,337.05
1766,525.81,353.66,622.85,600.91
1767,365.82,286.47,365.64,445.34
1768,429.36,344.33,443.06,500.69
1769,399.84,323.34,388.11,488.06
1770,398.22,310.23,418.67,465.76
1771,459.89,346.67,518.08,514.93
1772,326.3,296.82,351.48,330.6
1773,334.84,312.56,351.94,340.01
1774,345.15,285.88,320.35,429.21
1775,400.1,317.66,442.41,440.23
1776,474.52,327.43,494.68,601.45
1777,379.49,304.98,419.32,414.17
1778,272.47,221.02,304.75,291.64
1779,362.54,279.91,408.32,399.39
1780,376.79,363.14,354.14,413.09
1781,294.65,247.69,341.92,294.33
1782,391.23,285.3,478.8,409.6
1783,354.25,325.82,405.51,331.41
1784,307.22,256.29,346.33,319.05
1785,497.84,339.23,546.66,607.63
1786,424.46,382.23,438.28,452.86
1787,315.93,307.02,325.23,315.55
1788,364.54,307.31,376.99,409.33
1789,389.48,293.46,444.95,430.02
1790,378.88,340.54,406.91,389.18
1791,308.86,305.56,333.94,287.07
1792,403.56,329.03,404.07,477.58
1793,427.93,369.84,442.54,471.4
1794,328.12,246.24,399.46,338.66
1795,386.59,382.52,418.16,359.08
1796,388.62,399.14,366.51,400.2
1797,295.11,248.42,321.1,315.82
1798,345.8,399.14,345.29,292.98
1799,312.29,249.3,353.47,334.1
1800,415.35,367.22,443.16,435.66
1801,324.97,290.55,340.87,343.5
1802,271.5,248.13,288.71,277.67
1803,409.32,369.55,437.8,420.62
1804,430.29,364.16,452.61,474.09
1805,342.94,260.23,364.36,404.23
1806,372.8,301.77,366.2,450.44
1807,368.17,302.79,390.79,410.94
1808,386.33,315.04,379.55,464.41
1809,315.49,307.6,305.04,333.83
1810,376.75,322.03,402.1,406.11
1811,339.45,300.61,368.32,349.41
1812,361.5,333.4,397.94,353.17
1813,366.43,286.9,404.67,407.72
1814,338.05,337.63,333.84,342.69
1815,348.58,290.4,355.67,399.66
1816,304.44,251.34,309.35,352.64
1817,387.1,354.1,399.76,407.45
1818,286.04,256.44,297.41,304.27
1819,315.77,284.13,317.8,345.38
1820,402.11,280.93,452.38,473.01
1821,542.34,401.62,597.88,627.52
1822,351.74,328.45,339.74,387.03
1823,411.67,307.6,479.38,448.02
1824,327.42,292.01,356.95,333.29
1825,461.02,388.06,490.83,504.18
1826,292.02,236.62,292.44,346.99
1827,416.66,294.48,444.07,511.44
1828,346.57,274.37,378.31,387.03
1829,443.49,374.51,417.66,538.31
1830,327.44,271.75,364.39,346.19
1831,367.96,270.58,413.76,419.54
1832,407.43,332.96,422.76,466.56
1833,480.06,372.03,489.28,578.88
1834,376.41,332.82,370.16,426.26
1835,397.83,292.59,422.52,478.39
1836,425.19,396.95,452.35,426.26
1837,286.28,230.5,303.64,324.69
1838,432.06,338.21,399.5,558.46
1839,279.27,281.8,286.66,269.34
1840,399.7,338.65,404.11,456.35
1841,389.5,316.64,372.68,479.19
1842,398.17,295.36,400.08,499.08
1843,359.55,326.41,379.98,372.25
1844,324.4,285.01,348.17,340.01
1845,278.06,251.63,282.86,299.7
1846,423.86,387.19,426.16,458.23
1847,420.37,343.75,409.94,507.41
1848,313.66,297.11,366.48,277.4
1849,298.06,188.08,334.65,371.44
1850,359.24,321.6,373.92,382.19
1851,344.63,288.94,371.89,373.06
1852,379.06,295.65,409.09,432.44
1853,367.82,314.16,362.22,427.07
1854,465.17,395.2,485.92,514.39
1855,375.5,377.28,379.11,370.1
1856,297.63,246.09,314.85,331.95
1857,346.96,310.08,315.83,414.97
1858,431.23,334.13,446.5,513.05
1859,420.92,309.64,427.18,525.95
1860,371.66,356.58,387.49,370.91
1861,358.48,293.61,397.76,384.07
1862,548.51,370.86,556.86,717.8
1863,420.47,307.6,398.31,555.5
1864,364.64,257.17,400.55,436.2
1865,374.74,293.75,452.57,377.89
1866,450.36,376.69,434.46,539.92
1867,329.83,317.37,344.74,327.38
1868,415.69,358.18,433.07,455.82
1869,332.25,274.66,374.57,347.53
1870,378.04,357.31,395.16,381.66
1871,438.51,298.13,445.24,572.16
1872,333.13,304.4,349.06,345.92
1873,433.09,347.83,434.36,517.08
1874,387.84,311.54,371.97,480
1875,352.52,367.51,368.04,322
1876,339.17,284.43,404.63,328.45
1877,331.9,291.42,331.49,372.79
1878,345.29,287.34,359.08,389.45
1879,338.52,303.52,357.79,354.25
1880,366.08,248.86,376.37,473.01
1881,340.04,288.51,344.03,387.57
1882,391.05,307.46,371.44,494.24
1883,393.47,368.68,401.87,409.87
1884,457.59,366.93,442.8,563.03
1885,363.95,352.2,426.5,313.14
1886,480.23,345.65,477.73,617.3
1887,250.66,267.23,260.82,223.93
1888,466.71,385.15,495.2,519.77
1889,350.65,332.96,358.3,360.7
1890,275.14,221.46,306.14,297.82
1891,397.71,355.7,437.77,399.66
1892,399.65,286.18,432.77,480
1893,322.45,306.44,314.99,345.92
1894,308.81,232.24,348.55,345.65
1895,451,360.08,453.8,539.11
1896,312.04,321.01,332.87,282.24
1897,345.69,275.97,351.49,409.6
1898,330.81,300.17,361.39,330.87
1899,367.4,367.07,367.72,367.41
1900,463.46,343.75,507.8,538.84
1901,424.76,372.47,450.03,451.79
1902,339.56,237.2,357.1,424.38
1903,447.8,295.5,485.67,562.22
1904,275.29,277.87,263.35,284.65
1905,343.58,352.79,340.9,337.05
1906,380.06,315.04,411.23,413.9
1907,403.19,375.82,394.32,439.43
1908,415.72,305.71,465.47,475.97
1909,441.92,372.9,457.27,495.58
1910,333.37,318.1,311.36,370.64
1911,243.21,226.41,270.97,232.26
1912,462.72,345.79,475.58,566.79
1913,333.17,305.27,343.5,350.75
1914,282,230.93,303.55,311.52
1915,388.41,339.38,404.96,420.89
1916,354.08,302.79,328.36,431.1
1917,441.54,353.37,473.24,498
1918,325.63,319.26,342.33,315.29
1919,413.61,316.93,430.21,493.7
1920,393.22,299.29,416.48,463.88
1921,345.78,350.89,391.86,294.6
1922,479.66,377.28,495.44,566.25
1923,381.3,308.62,382.42,452.86
1924,387.27,370.42,403.81,387.57
1925,269.05,259.79,279.64,267.73
1926,281.66,233.12,272.67,339.2
1927,304.95,240.26,317.66,356.93
1928,473.74,359.06,478.98,583.18
1929,507.4,383.11,508.36,630.74
1930,378.63,315.18,424.8,395.9
1931,341.8,287.2,397.67,340.54
1932,300.6,290.4,300.69,310.72
1933,372.98,255.27,390.65,473.01
1934,444.41,311.25,520.74,501.23
1935,337.02,264.31,376.1,370.64
1936,370.12,323.78,393.92,392.67
1937,386.72,296.09,406.38,457.7
1938,362.72,344.77,368.71,374.67
1939,370.43,322.91,437.1,351.29
1940,330.98,304.69,340.18,348.07
1941,314.89,284.57,327.08,333.02
1942,374.33,294.63,436.22,392.13
1943,431.05,296.09,431.35,565.71
1944,368.21,312.12,386.95,405.57
1945,360.55,284.43,402.13,395.09
1946,432.35,422.75,445.36,428.95
1947,393.3,303.23,428.1,448.56
1948,368.66,338.36,396.45,371.18
1949,437.6,381.21,470.67,460.92
1950,287.2,290.69,318.76,252.14
1951,344.38,283.7,370.75,378.7
1952,379.99,305.71,395.11,439.16
1953,377.97,289.82,375.92,468.18
1954,330.25,269.85,383.3,337.59
1955,285.15,222.77,319.81,312.87
1956,350.21,350.89,298.46,401.27
1957,462.8,394.77,424.68,568.94
1958,444.95,372.61,449.46,512.78
1959,410.24,356.29,408.14,466.3
1960,360.67,318.24,382.12,381.66
1961,406.21,355.27,382.29,481.07
1962,378.35,353.08,396.29,385.69
1963,416.99,312.12,398.38,540.46
1964,345.14,313.14,417.19,305.08
1965,391.1,380.77,427.81,364.73
1966,376.07,271.31,377.43,479.46
1967,317.11,302.35,339.62,309.37
1968,345.2,303.96,354.82,376.82
1969,410.7,359.49,413.85,458.77
1970,350.93,263.29,324.28,465.22
1971,381.83,289.82,379.98,475.7
1972,392.02,360.22,400.07,415.78
1973,497.25,362.12,545.11,584.52
1974,353.16,335.73,341.82,381.92
1975,384.67,318.83,357.32,477.85
1976,417.3,356.87,440.02,455.01
1977,302.61,283.7,291.64,332.48
1978,393.55,358.91,385.55,436.2
1979,346.42,261.54,375.64,402.08
1980,344.87,264.17,337.2,433.25
1981,276.72,249.15,299.03,281.97
1982,422.42,388.94,383.26,495.05
1983,399.84,340.84,451.22,407.45
1984,452.62,305.56,518.28,534.01
1985,282.8,292.15,275.35,280.89
