,pred5,pred50,pred95
1800,-43.19251228949355,-3.7565959674563167,35.94279722877726
1801,-48.11368421110316,-11.877284305065317,29.021288591160484
1802,-27.536060175705025,11.433059983772594,51.40885067395091
1803,-36.283205650847975,4.409472138767583,41.67570956728173
1804,-49.18025332979487,-9.905958888093044,28.75593665125095
1805,-35.364895684193,5.320722476342485,47.65981317660063
1806,-45.41059604792992,-4.349584220899717,36.03095651502195
1807,-48.298246659367074,-8.391211809523442,31.148841411997992
1808,-48.47063476048257,-9.239402258631586,29.268720301637984
1809,-47.1346925200445,-7.36050125603489,31.53672525767761
1810,-38.86599116586536,-0.07352475669178982,38.29849275917555
1811,-51.3290427791819,-8.495273811392142,30.445185443819835
1812,-52.244242841682464,-11.579364814060858,30.825395334165233
1813,-48.23717019407339,-7.708790868754786,29.280302012210836
1814,-32.54620594375304,9.118018340302841,47.67031031995074
1815,-38.65057412936151,3.262077332353212,44.02638704026275
1816,-42.19646416119724,-1.4192704081706484,38.98763768189797
1817,-34.90045595362599,4.066649163803439,46.71467774939201
1818,-40.88743986545957,-0.6277264426901632,40.140404051055356
1819,-49.4180610812392,-10.461366954354542,28.519792936271287
1820,-28.805950070774273,7.3149544994228,48.665128308894595
1821,-61.58959573390632,-23.987022949622943,18.221365407838185
1822,-46.10857551702269,-9.721871071828105,33.574115968727284
1823,-39.47217803973784,1.7847126150616144,42.32186098203996
1824,-27.397265668692206,14.20286948017035,53.57512836056292
1825,-38.750138991957826,1.5007262895392506,42.15135143883101
1826,-53.664463400892615,-11.418732833075298,23.87328482652664
1827,-34.285321739372336,3.6390308025012583,41.707750403987376
1828,-35.39332886311199,6.572741103871647,46.02819017989907
1829,-43.92446074174417,-3.827983844981671,37.14595968759953
1830,-33.635100510694656,4.603274147940764,46.400431893519425
1831,-36.40349455725402,3.2904552941192478,41.38342808005902
1832,-35.63941457870084,3.4100809937731476,43.417140313225076
1833,-22.557451960433852,14.455244562543642,53.73497496443412
1834,-34.74296022595022,5.261356036355627,44.2306424795929
1835,-35.8758776437531,4.8443175497648925,42.385794029873
1836,-39.12204101198014,0.1966167330691304,42.585756192278424
1837,-48.1316693455989,-7.822804381946159,34.41491861940493
1838,-52.63754896281661,-15.655245836326955,24.166423519539517
1839,-55.382148815759834,-13.735625777232553,25.665011609394114
1840,-24.746365566739925,13.284284655428966,53.78725802337537
1841,-39.45021414150858,-0.5480217525659858,39.9459538108836
1842,-35.48390475792285,5.014253119900331,46.66516157514023
1843,-38.387838276530395,3.7912061743092527,44.512430152397954
1844,-42.2245465403991,-1.2026909832527126,39.51507066443644
1845,-56.39345581680399,-15.653331641777756,23.00379708739341
1846,-36.935623641169194,1.499000811756336,40.02653656699177
1847,-33.553754242067484,6.155847787054522,46.889738465220034
1848,-47.314225892052605,-4.50741270137903,32.561993582652626
1849,-38.038723771428984,2.0288960596343126,43.03805485539409
1850,-55.56091215195466,-14.473201661305596,24.461157977558287
1851,-41.36154376810491,-0.3130506834755804,41.56800048606317
1852,-23.540010925903182,16.522924114153376,58.99109032999215
1853,-53.40621589937246,-12.276586866830161,29.066982355002494
1854,-38.587856571736275,0.4178614606686364,39.96818039675996
1855,-9.558289031493672,34.180504215762994,74.184687631193
1856,-36.73881880146815,2.2844520185962662,41.63307583432624
1857,-42.29535484874102,-3.2939789010487175,34.932561980266186
1858,-39.84437373163387,-0.526295083566624,41.133019389775185
1859,-51.397657221670634,-12.384555094997204,28.328002929117908
1860,-40.52102992560664,1.7583151000111266,44.441090057346145
1861,-38.968137472022974,-0.6667040498353738,36.28577069518697
1862,-33.98098408094303,5.231818470978255,44.87317127301264
1863,-29.74574149548979,12.370328188931596,48.293325939285964
1864,-42.31288746951024,-2.89240349543616,37.70380190625902
1865,-43.081657617156836,-3.0472541432362563,38.5483053288349
1866,-51.062843642814826,-9.617614363358737,29.11070588608619
1867,-59.14274957427372,-20.434973036511515,19.842714759969013
1868,-52.880810099914456,-16.823486620423015,22.80168369583169
1869,-52.05517837216061,-10.509192260880203,31.529335480593545
1870,-39.091328119613024,-2.0664856278996724,38.98454112484472
1871,-56.92941825556612,-21.30026836459708,20.0969477755223
1872,-39.73951149783569,1.3983821128207163,42.348451419277986
1873,-46.64463858564598,-5.894829706931263,33.46957012406085
1874,-66.97336227963369,-24.814851133430828,14.019531945729362
1875,-24.701332152887208,14.015271210467244,54.84888709133807
1876,-24.934458055833392,14.880617881430041,55.79989737884558
1877,-43.76344552152068,-4.816354972493025,34.37579587074764
1878,-15.605618737910696,23.021847233617898,61.3474910597969
1879,-48.70933474095157,-12.01532554983454,27.838942038582477
1880,-51.595618635861314,-8.029155823920032,32.30632903392362
1881,-42.91068439439228,-2.768135865426828,38.00704054398978
1882,-30.658141217979132,8.080660650689392,47.83788399291231
1883,-38.262730120734226,0.2632715110217321,38.53916490462577
1884,-30.483328512727795,10.619789969223426,50.175469924843036
1885,-50.36440130863929,-11.78466514259109,27.265602038969647
1886,-18.94744851805074,17.3447231413725,57.533878728378745
1887,-40.284163905765105,0.7868149620776608,40.485542981957884
1888,-43.59676145534894,-2.167199425853434,38.97008157391939
1889,-6.212807306541578,32.62176686789943,73.94533643985943
1890,-43.107267951858795,-2.630210488076618,37.927629442781935
1891,-25.75999661898736,11.802128828445133,52.4087878221228
1892,-22.193408845311723,17.65626097548798,55.710395022023036
1893,-34.156337469391126,5.029268410692125,45.24531638247278
1894,-50.0538771808403,-14.38456116864723,23.879316030200634
1895,-53.25823150474924,-10.602151080427825,31.872298388131814
1896,-43.69100154004886,-4.7112932510756185,35.54434629244363
1897,-47.53011543099252,-8.498856901866366,33.99256669505989
1898,-53.18994382826341,-15.607167580592586,23.448323815832936
1899,-46.339653383470676,-2.8360578483017007,36.08430678759363
1900,-52.73823066694701,-12.817188457550223,27.27530777757066
1901,-45.57205358845635,-4.3991446832708165,38.242948718439536
1902,-44.37806776002819,-4.042248317385699,35.586057418937244
1903,-33.31662052276485,8.399477560052233,47.76001541705052
1904,-28.111955332100724,10.512035093139485,46.94272638378475
1905,-41.57997606692361,-2.6235569747671454,38.197317526556354
1906,-45.92541618868594,-6.087428394481858,33.157881632154876
1907,-31.286496832138223,11.139954739742516,54.63317240116585
1908,-32.76758378938497,9.700321406905315,51.82696357565688
1909,-22.075162585982422,17.824566966874222,54.05981248401155
1910,-23.334112964751107,14.853680391547366,57.03206678573318
1911,-71.48240454374346,-31.71214044815513,9.372427218933503
1912,-51.15268364187787,-10.715101144209152,27.59623709195907
1913,-49.550062554132936,-9.154221111830639,33.48780044837598
1914,-76.52596218381784,-37.33073155826946,4.30414513470884
1915,-29.685370684271078,9.927975114674915,50.18597796055642
1916,-25.772994208299828,17.183654548338612,59.32527975130843
1917,-40.10817141233565,1.0755804866018501,42.53070611426707
1918,-49.78408798769298,-10.7185461535878,28.484661406202836
1919,-30.60760283855398,8.085097542515916,49.09000798197998
1920,-37.04865389650929,3.336378113397797,43.78361933696495
1921,-41.639430734582014,-3.870623376714084,36.853685596211974
1922,-19.063111073368653,21.48835110326651,60.486248103907556
1923,-41.925339587741654,-2.969047226063015,36.11074395521568
1924,-18.36928949095244,26.25621383725373,68.1765394367473
1925,-62.887036075636495,-23.66318330825491,14.796187307491312
1926,-52.41317494821985,-14.725146013840453,24.833454824020507
1927,-21.22071357216436,17.77388690101606,56.51901849136712
1928,-15.552277784108071,26.388111523261344,65.86666879004409
1929,-33.30589052810879,9.5299508056532,51.63823576879267
1930,-67.1791079085544,-26.40730240426406,15.569001442707417
1931,-60.219381615038415,-18.972934934965924,21.470526121648206
1932,-53.46463125678939,-11.116782486584537,27.811813618249566
1933,-67.57097426749539,-26.898802279024547,12.188772552917737
1934,-57.836630171041875,-18.788652012151978,21.47772200052861
1935,-50.796167019411065,-8.467525512920357,30.71239203883932
1936,-62.221777955539494,-23.567455578352735,16.440258812367244
1937,-39.30762135732026,-0.3127856872963646,37.944300600226185
1938,-16.279144397498595,25.827352535284135,67.98760013838105
1939,-28.714855861037677,8.885528299054391,47.51235494139789
1940,-17.375286209143013,24.829968553134293,62.17525713474956
1941,-29.687358008562956,9.070269534745629,51.55560464228296
1942,-22.39830248932224,17.48701426028117,58.40120009741652
1943,-29.43730857971159,11.930681093364658,51.69775221013758
1944,-49.5339814750963,-12.571153423194858,28.325099820816355
1945,-47.51100553027342,-6.040791867593176,32.177776152490516
1946,-37.66563223023941,1.4990059909108748,43.413849308666656
1947,-54.57196227434809,-15.250199157002642,25.56710849723291
1948,-42.03569036065201,1.0449342333156477,40.20613834590204
1949,-24.788589355200706,21.61106902891656,61.31890253720029
1950,-9.835739016111916,33.0850624844316,75.7863395717728
1951,-14.151975581689221,26.520938328407432,70.63471665536511
1952,-35.25315598381893,4.768505716221973,43.08257781217534
1953,-29.114617232500773,12.608779215398037,53.861490772118685
1954,-56.955230457877974,-15.942588822979022,22.403102668810057
1955,-58.68081722181393,-17.04823187438169,20.28527306131617
1956,-50.97701797705947,-9.068734184040284,29.475697878776238
1957,-36.214247079271885,3.2176143781182045,43.96387656435431
1958,-31.50261856149823,8.662037486575674,48.260293284548375
1959,-54.187093441809374,-10.091940355761654,33.12959043982956
1960,-55.90414400284226,-16.288599036786806,22.38187958517511
1961,-42.29519758779994,-0.736555437883458,37.622246520391684
1962,-43.29396949486793,-2.2116356625799383,36.014942845145896
1963,-57.7170403432561,-19.8913333202157,21.276396221431593
1964,-57.692567615988665,-18.593239463453116,18.97925280291455
1965,-42.39068637612187,-3.506986392395338,39.48750476503919
1966,-66.91326276482175,-27.821185513301153,10.573703488339092
1967,-42.0978869214842,-3.8798597945649265,36.022730471352304
1968,-45.86833312052906,-2.943138752087347,34.66903212892221
1969,-47.778253590884816,-7.986683884591408,29.20884111645016
1970,-48.82524267909677,-11.638088006558352,28.218074227193636
1971,-30.09076335467109,12.27411313794214,53.184917751713996
1972,-17.387184027243727,22.706250369844206,62.650283093823646
1973,-16.72991000278497,26.001108886364573,61.97142848423719
1974,-22.20598142373278,19.77779167556715,58.28087100213092
1975,-22.242370865720602,18.859819489534303,57.22389019190453
1976,-20.572104881243476,19.949514301751748,57.235378401417975
1977,-43.72308709769056,-3.544224693269788,32.70007203540468
1978,-38.10010752903934,1.008442335554749,40.526876339965085
1979,-44.40767444636029,-1.1305546876118213,38.608854221303076
1980,-36.46148357501241,2.2057487486550187,43.610523420314195
1981,-48.80686355135005,-8.699897682942868,30.42319116998047
