,pred5,pred50,pred95
1856,30.039944850038083,109.75573033955979,190.30490180526971
1857,15.289579067084688,94.403751083196923,176.70243281849437
1858,24.025260437689468,99.820798768502115,177.2315519437538
1859,-1.065640588534535,76.41033900411459,158.47608277116308
1860,25.816142980124184,106.24211709925139,188.92640110698773
1861,20.24651624544309,98.140886025257146,177.13507652410249
1862,30.101078436489232,114.60955683122316,199.26031464281431
1863,49.610078483220924,131.89911350963774,211.77991748089022
1864,19.031499515293717,100.16664930016358,181.13337496579186
1865,21.946004380372173,95.209192137561843,177.51530487159351
1866,-3.2032548294962879,80.939792143280158,162.43239274664921
1867,-25.364475306150695,62.810515369752387,147.65349749180524
1868,-15.768619112648437,67.240092305290375,153.570979164249
1869,-2.3742813338817257,84.852477981673317,168.17403867701421
1870,20.71779334458293,101.22715613667097,179.64264137867082
1871,-19.478186794862282,63.775262814888464,141.34676520418384
1872,29.019951619587886,102.98788785728522,181.13757785832348
1873,10.52949493989928,92.501104084483757,173.83236713046276
1874,-26.180817105577034,56.228456834099603,138.77091414477874
1875,59.339162622279517,138.80857358840171,215.92564969022152
1876,55.8311159112816,133.692416758479,208.21481870454184
1877,9.7007624771370473,90.013399819395218,170.90911996018178
1878,67.57453844617919,152.43298934136419,235.66830417426181
1879,1.1987931596453905,81.529040456216094,163.97711740039239
1880,5.7856428066408085,86.286780517197471,171.64787739082058
1881,15.550757262321795,97.02738259094393,178.75238249872555
1882,43.639604663263803,120.75196871120031,201.9466337511173
1883,20.876241240675299,102.87582982127432,179.89219825490693
1884,42.750180355115837,122.92030202554832,202.82751674998633
1885,-10.203377297780847,75.869952560088777,159.02295692035381
1886,54.119335426639182,133.2940332423502,217.37406601234164
1887,23.791466534692262,98.878256195521388,184.22808783605836
1888,14.60194368238048,96.995665763253683,180.43733504868868
1889,80.985989719381408,170.80824028776084,251.49416419434638
1890,14.226477433594823,97.204326259501613,173.46473610979962
1891,45.924404286404574,122.80006548496043,201.45411373962165
1892,55.411113852396475,135.92784380407693,220.19897025977264
1893,37.452585172738708,114.24437530226568,195.56564845442227
1894,-4.7711064899119293,75.43736023096676,156.19652448578785
1895,2.0262962340972734,84.927591171145906,167.65326360353254
1896,16.290186665705988,93.090792004240953,172.64776765537187
1897,5.6929851341633082,83.93924412889092,173.86435536112882
1898,-2.6530016925019595,68.702399358008108,154.56250824138269
1899,8.3876690259642714,92.923832477609636,174.22229003079863
1900,-3.3540462817361316,79.143016563878987,156.92739735734136
1901,10.597199971157835,94.807663284410964,170.50718167044374
1902,13.379997478227793,95.84944430512158,181.97065575326229
1903,34.956304629486581,116.77742098615069,207.65505518023005
1904,42.311515575197866,125.55700823244905,206.81834016006667
1905,16.136999572250659,96.919283070920585,178.76960949047333
1906,2.2488939452273087,87.594894772949758,172.47274415436297
1907,46.650023656497126,130.17704916408749,215.61097798140719
1908,40.349067919285609,120.58543835726526,206.48719537573223
1909,53.600864734700785,135.4507180184184,218.48540712979508
1910,51.947133738971495,135.92598067346006,216.02814490284334
1911,-38.583349225677608,42.329690783458176,126.25244958428033
1912,-1.0883679025922106,81.560222299818832,160.22488774115416
1913,-0.12790738688676129,83.302529329356574,163.68367065151429
1914,-52.940586243111568,25.188136656208357,107.83151483184308
1915,46.744692198548933,123.39867783523972,203.08298996532943
1916,48.297513599729101,132.72756604781395,220.73479337962061
1917,28.305843704819992,106.95566574006774,183.9329259676407
1918,4.2244543658526084,81.472263940908334,171.74049820099981
1919,39.548754146726452,122.48791306841642,204.61702298400542
1920,29.021360994502203,108.44612407729498,185.05148386751824
1921,14.811709715291173,93.56604407224151,171.84435830406755
1922,63.23083374815171,146.46558489359899,227.29509224646648
1923,11.904670706768044,93.513361199181261,178.38504030118582
1924,79.697490003006266,157.02697350671428,238.34558515938826
1925,-30.121803109927527,48.953014742773497,130.44878174410957
1926,-4.760565929439764,74.363221407466952,159.42164433406356
1927,57.695352043949882,137.36880445032074,222.6538888766801
1928,70.978724363960481,154.30733452288041,225.5382670087115
1929,44.330520710755195,121.4236375298064,205.86173636275771
1930,-29.860492646870284,50.042421902156157,137.96881937979563
1931,-16.301086162690794,63.650224133101446,147.7571562600543
1932,1.3343959985742657,80.078905348170537,161.39728131677222
1933,-28.516312270851955,49.492259969727748,137.45549164539153
1934,-13.206569521536366,66.870257124030417,147.32724545446814
1935,7.9472148686658102,85.947331999857923,169.40808631916758
1936,-23.089241264893118,55.91695034181874,136.67177165989301
1937,16.711383118618642,104.47401049948108,177.92456926944575
1938,64.070976975544454,154.50805785122702,238.33427167144811
1939,35.380065429828775,120.47193662922695,194.70206199859871
1940,74.841159522762908,151.39138642262168,236.9140769020693
1941,38.678643699727033,127.23894487267376,201.9954537492398
1942,57.284787685703961,136.31865367562386,217.08199010020604
1943,44.866590287845192,124.39231644250609,206.08352017022162
1944,-5.6663135997306142,79.542899367695384,161.34214196338621
1945,12.55668122103063,95.955125745483954,171.8954909929962
1946,24.334845785245079,106.96027994612587,185.87512356608576
1947,-5.4281501685113227,75.120889763240825,158.84140196385607
1948,23.921821471763366,102.68652380879814,185.28933833492721
1949,57.806716933841983,139.68179187239667,225.54861088094731
1950,85.236251316835464,170.47973158081757,259.11590105649481
1951,74.404900630282853,156.31350984722636,244.56364376220128
1952,30.43165254548957,113.3569341288821,191.50479593204611
1953,43.231920988777077,126.26102810489236,204.64371085927715
1954,-14.29400257319422,65.892123486479079,148.27747115222169
1955,-14.340671108980558,67.703412303893927,151.73423816413435
1956,-0.96897474592003618,81.443235435721377,160.29733468686683
1957,28.077679651006946,108.74424845737472,190.5449740683367
1958,34.647230825575022,117.48011361523821,198.48399645899292
1959,3.2466758982349972,82.120428578144185,164.38020026692672
1960,-10.504721644025793,69.712598719811268,146.67843218945643
1961,20.132674460297494,104.40354205594856,188.20499503147943
1962,15.363841523782156,94.46092887148555,178.68651724146571
1963,-17.053719377098631,67.021404357439167,149.76641416118326
1964,-16.642017971263854,61.858156264279302,151.18192194101513
1965,14.12865289261525,101.67634023283436,182.52443298849738
1966,-43.179866037712543,43.04389877380909,122.18364622651181
1967,5.9235375560141108,92.776257128655033,175.02185338228654
1968,10.360423335271705,91.044533813250894,175.46854266249647
1969,9.0212715967564634,87.932803144331061,171.8610800927857
1970,5.9627680192075587,85.441158871409243,161.90265748581953
1971,46.412895878835833,125.07550486488927,205.59643976375162
1972,74.9342441562913,149.76859364266318,230.21712819137844
1973,70.919578670260179,156.90186682783374,235.38647222626207
1974,57.66524544606834,142.45326480295569,227.09967079149607
1975,57.892220934465691,139.86951356895244,221.28332689275615
1976,55.329460656167917,144.99755907182018,226.9652860798742
1977,17.152097280560596,97.247602297591783,179.75333975989571
1978,13.595982179887159,104.21904549258308,188.93842525431694
1979,18.386801638129455,101.06563074146194,178.2194930474773
1980,24.284961234600061,105.57244333213902,187.43548999007669
1981,1.4920542885023735,85.203395157151661,166.56088894745938
